,ids,retweet,favorite,inreplyto,friends,screen_name,followers,listed,text,location
1977,1269955592,103,0,,13800,Dihaggis,14753,26,"RT @AllenWest: Nancy Pelosi referred to MS-13 as having a ""spark of divinity."" When President Trump mentioned late-term abortion, killing a…",NC
1978,21570120,19528,0,,459,shestheman,93,3,"RT @Emma4Change: #SOTU ""All children, born or unborn, are made in the holy image of god"" talking about taking away a woman's right to choos…","Covfefe, Nambia"
1979,817874450922274816,539,0,,16,Snob_Monster,125,0,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",
1980,868457418539372544,2310,0,,1425,PamelaB98884515,799,1,"RT @RealDrGina: Judging by #SOTU, do we have a new #Democrat platform? 

✅Pro-socialism
✅Pro-human trafficking/sex slavery
✅Pro-pre and pos…",
1981,4892990475,215,0,,180,EWat98,638,3,"RT @buzzman888: #SOTU

Highlights from one of the best State of The Union Addresses ever. In my eyes it was the best.
#Trump2020 

#Cody45🐯…",
1982,932258114,10523,0,,4987,jenay_shanks,4279,5,RT @EricTrump: It was so refreshing to hear my father talk about 2 years of incredible achievements. Other politicians only talk about what…,  Northern California 
1983,1849560632,539,0,,1310,JoHoggard,1287,0,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",
1984,329839824,5905,0,,900,DHuevo1,292,2,"RT @DanCrenshawTX: Here’s a good thing for all Americans to remember about last night’s #SOTU:

At one point, BOTH parties were chanting “U…","Long Island, NY"
1985,1378552322,1451,0,,941,Republicisdead,959,30,"RT @realTylerZed: Trump’s #SOTU speech was so good that this is what he was “fact checked” on:

Trump said troops have been fighting in the…",Native Texan
1986,822442126256566272,539,0,,74,TheBruceHuff,91,0,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…","Colorado Springs, CO"
1987,819192725832683520,4654,0,,3193,ArtRich7,2854,5,"RT @IlhanMN: 2019 mood.
#SOTU
@RashidaTlaib https://t.co/LJwKz4RGXS",
1988,99126265,56692,0,,303,thompsonval,95,0,RT @KamalaHarris: Politicians 👏 should 👏 not 👏 tell 👏 women 👏 what 👏 to 👏 do 👏 with 👏 their 👏 bodies. #SOTU,New York
1989,823227625795649537,539,0,,8306,BarbaraGail5,7478,9,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…","Burnside, KY"
1990,236612480,539,0,,21586,TXPSALM55,22492,8,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",
1991,4246792840,66,0,,113,Cheryljoy7,82,0,"RT @letters4trump45: 📣Calling on all Patriots to send @Potus a card or letter praising his #SOTU speech🇺🇲
Called out
👊Abortionists
👊Sociali…",
1992,60730035,1192,0,,4246,CiciGtz,4967,33,"RT @LadyRedWave: Amazed that #Pelosi actually gave #Trump a Standing Ovation &amp; clapped like a seal for his call to STOP ""Revenge Politics!""…","Dallas, TX"
1993,427530846,303,0,,1440,JohJen,1064,36,"RT @LiveAction: President Trump comments on New York &amp; the sanctity of life: 

""There could be no greater contrast to the beautiful image o…",
1994,857370954695008257,0,0,,54,TheRiVenRiVer13,47,1,"100% of Women who are unborn have no right to choose what happens to their bodies
#Virginia #NewYork   #pregnancy… https://t.co/0q8huHVbVp",
1995,24005777,33,0,,5008,AngieTink,2785,119,RT @kilmeade: During the #SOTU address President @realdonaldtrump said we'd never be a socialist country. Are Dems ok identifying with soci…,Winter Haven Florida
1996,823290636589735936,405,0,,490,shltlvr3,490,0,"RT @SaysHummingbird: I. LOVE. THIS. ❤

Speaker Nancy Pelosi jokes that ""it will take days to fact-check"" Trump’s State of the Union speech…","UpNorth, Michigan"
1997,157449858,0,0,,106,CharlesVillePro,103,7,"Pulse Orlando: Not an Immigrant!!!
Stats shown that more people die in this country from other Americans than immig… https://t.co/5R12SDeTKW","Florida, USA"
1998,1902162757,539,0,,649,catgrey58,484,0,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",
1999,1015278633773096961,539,0,,353,RobinCobb53,333,0,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",
2000,330589117,539,0,,831,ErinLeighMurphy,571,69,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",
2001,2349536083,6798,0,,648,swillis102,797,37,RT @PoliticusSarah: .@AOC says Trump was unprepared and had no plan for the #SOTU. https://t.co/wzJEnpWLkN,Washington State
2002,1017490816753979394,132,0,,2918,AgoyaWear,1397,0,"RT @Underground_RT: “Great nations do not fight endless wars.”-Donald Trump at #SOTU

Says President of nation that has been at war for 226…","Bernieland, next to Corbyntown"
2003,838922283485888513,539,0,,10402,DwightCooper16,9480,21,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",NC piedmont
2004,3312089714,49,0,,1388,michelleangel72,1167,1,RT @WhiteHouseLeaks: What is @realDonaldTrump doing in this clip from the #SOTU address? https://t.co/fAcCWstrqq,"California, USA"
2005,4049811659,36,0,,7277,EclecticMommaZ,6670,293,"RT @NYforSanders: (1/3) Fake News Alert:

CNN intentionally edited Bernie's #SOTU rebuttal to exclude the 1st 20 seconds where he PRAISED @…",
2006,735583603774492672,539,0,,349,currentrepub,102,0,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…","Riverton, WY"
2007,1012961639602237441,1,1,,3,TheTrueNLP,12,1,#SOTU Trump's speech writers do a great job to deny that is to deny the masses which loved it and many more that th… https://t.co/a8gDj2sD5E,
2008,2531590542,539,0,,3474,threads35,3109,0,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",United States
2009,741608912,0,0,,215,off_a_rose,324,1,Ya’ll conservatives are more upset about @AOC not standing for #SOTU than you were by the video of Trump saying he… https://t.co/MeDMJHV4Fp,
2010,3085869931,539,0,,9600,TheriotChristy,8735,4,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",
2011,953722591667253249,17085,0,,118,Puddle431,42,0,"RT @RealJamesWoods: President Trump simply knocked it out of the park. The response proved it, the polls proved it, and history will most c…",
2012,94132483,539,0,,20871,jetrotter,24861,115,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",
2013,54096130,0,1,,1213,lilithfund,10525,302,He used the #SOTU to come after abortion with the same old lies and misinformation. Fight back by giving to your lo… https://t.co/POVGK7PuAL,Southern half of Texas 
2014,3612937221,6191,0,,424,grimmbizniz,27,0,RT @Michelle4NM: All of this talk about walls tonight... #SOTU https://t.co/QFLAYHor0t,
2015,1147276890,539,0,,2417,Misty__Bella,1800,71,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",
2016,1040385235849027586,1484,0,,298,zombiesquad1976,61,3,"RT @heyitsCarolyn: These images from the #SOTU that we will never forget...

Democrat Women dressed in white sitting on their hands scowlin…","Los Angeles, CA"
2017,742081031067607041,539,0,,483,Carolynyadayada,2778,5,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",
2018,998409825947209728,539,0,,1610,CJT0427,238,0,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…","Minnesota, USA"
2019,1002967031120125953,300,0,,395,Shaun51629215,74,0,RT @prageru: A 👏 child 👏 in 👏 the 👏 womb 👏 is 👏 an 👏 individual👏 person 👏 with 👏 her 👏 own 👏 body. #SOTU https://t.co/fq1t8lMHfb,places you wanna b
2020,544460891,18,0,,558,MyUnicornsMine,304,1,"RT @MacBethSpeaks: @theIMEU WTF? Why?

It's NOT anti-Semitic to criticize #Israel's illegal land grab via genocide in their universally con…",
2021,1370801107,307,0,,154,phredington,92,4,"RT @jameshohmann: If you care more about reality than rhetoric, you ought to be focused on the huge win Trump handed PAYDAY LENDERS yesterd…",
2022,784849517246046208,19,0,,3404,TrueTrumper,3395,4,"RT @CBedfordDC: ""All children, living and unborn, are made in the holy image of God."" -President @realDonaldTrump at #SOTU",
2023,905041956144766976,539,0,,88,M_TI3R,231,1,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…","Portland, OR"
2024,3357594515,539,0,,508,Jacob_The_Rose6,325,0,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",
2025,15975947,17085,0,,222,pam53,489,16,"RT @RealJamesWoods: President Trump simply knocked it out of the park. The response proved it, the polls proved it, and history will most c…",Chicago Illinois 
2026,697782743434862592,77,0,,27506,Smart3Stacy,27979,4,"RT @RealMAGASteve: 2. 🏅My Hero of the Day🏅Grace Eline: St. Judes Supporter, Cancer Survivor, and hero of the 2019 #SOTU #MAGA 
https://t.co…","Utah, USA"
2027,1485326900,6479,0,,613,jparsonLinda,441,117,"RT @TeaPainUSA: 1. Another sealed indictment today  
2. Cohen testimony suddenly postponed
3. Butina boyfriend indicted
4. 7000 pages of tr…",
2028,1358728860,0,2,realDonaldTrump,44,SusanOutzen,45,0,@realDonaldTrump Is this how you build unity? Did you forget the #SOTU already?,United Kingdom
2029,140892603,0,0,,1330,jackiefox12,3433,124,The #EddieHaskell #SOTU. What a perfect way to sum it up. Great column. https://t.co/Ab9EsM1Ypw,United States
2030,34068473,539,0,,631,gayesday,125,5,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…","Kentucky, USA"
2031,3055234217,6191,0,,1961,JK_Columbus,1268,1,RT @Michelle4NM: All of this talk about walls tonight... #SOTU https://t.co/QFLAYHor0t,"Ohio, USA"
2032,537514081,17,0,,764,dcbat,652,40,"RT @dcbat: Did you watch the #StateOfTheUnion address?  #SOTU #SOTU2019 

Please #vote in this #poll and #retweet it for the most votes.  T…",Washington DC
2033,402223132,0,0,,6650,CherylBPR,7869,134,Did she or didn’t she? Video of Dem Sen ‘threatening’ freshman Sinema for clapping at #SOTU takes Twitter by storm https://t.co/ofJLiMWJtq,"West Palm Beach, FL"
2034,565112744,379,0,,5494,clark7950,8468,263,RT @Doodisgirl: Had a great discussion with my pastor last night about the incredible display of hate the ‘Democrats’ put on during Preside…,
2035,800443909625155584,5299,0,,4106,PamelaBallNotCr,3572,0,"RT @TimRunsHisMouth: Whoa! Jacky Rosen angrily warns Kyrsten Sinema ""Watch your ass"" when she was the only Democrat applauding Trump. 

She…",
2036,18787771,539,0,,150,SaschaIllyvich,2303,183,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…","37.79972222,-122.2625000"
2037,161384580,150,0,,356,peper77,208,2,RT @SenBlumenthal: Trump’s threats to derail or even obstruct the Russia investigation—as recently as the #SOTU—shows the need for full dis…,Florida
2038,401734370,41465,0,,1053,CarolineMPoole,522,7,"RT @AOC: Why should I be “spirited and warm” for this embarrassment of a #SOTU?

Tonight was an unsettling night for our country. The presi…","Raleigh, NC"
2039,974723118089588738,268,0,,4401,Tony49119420,3683,2,"RT @mollyday15: “some took offense at the clap,”  “Pelosi’s sarcastic clap is a consummate example of the biggest breakdown in American soc…",Michigan
2040,908890397753073665,539,0,,982,Outlanderfan33,971,0,"RT @RealCandaceO: Stacey Abram’s State of the Union response went about as well as her bid for Governor did last year.

She failed, but the…",In the blue dominion of-USA
2041,3142965175,6479,0,,82,SeaIslandBlue,12,0,"RT @TeaPainUSA: 1. Another sealed indictment today  
2. Cohen testimony suddenly postponed
3. Butina boyfriend indicted
4. 7000 pages of tr…","Beaufort, SC"
2042,537514081,21,0,,764,dcbat,652,40,"RT @dcbat: Did you like President Trump's #StateOfTheUnion address?  #SOTU #SOTU2019 

Please #vote in this #poll and #retweet it for the m…",Washington DC
2043,3289044484,13645,0,,98,DelphiaMld16,182,2,RT @FLOTUS: It was an honor to be joined by our inspiring guests at this year’s #SOTU.  Each of them has a remarkable story to tell.  Thank…,
2044,1355640252,1451,0,,475,Stephen70706737,178,1,"RT @realTylerZed: Trump’s #SOTU speech was so good that this is what he was “fact checked” on:

Trump said troops have been fighting in the…","Scottsdale, AZ"
2045,758109156481957888,56692,0,,61,suhrah95,20,0,RT @KamalaHarris: Politicians 👏 should 👏 not 👏 tell 👏 women 👏 what 👏 to 👏 do 👏 with 👏 their 👏 bodies. #SOTU,"Hamilton, Ontario"
2046,9247272,17085,0,,701,Sooner1944,1660,21,"RT @RealJamesWoods: President Trump simply knocked it out of the park. The response proved it, the polls proved it, and history will most c…","Sherman, Texas 75090"
2047,812454149912662017,27,0,,521,SusanCTurlingt1,3723,17,RT @mrntweet2: #SOTU https://t.co/dScW4lSj1W,"Virginia, USA"
2048,880432947123376129,379,0,,1123,VickiDian7,1255,4,RT @Doodisgirl: Had a great discussion with my pastor last night about the incredible display of hate the ‘Democrats’ put on during Preside…,"Knoxville, TN"
2049,19329175,56692,0,,28,nailorie,350,4,RT @KamalaHarris: Politicians 👏 should 👏 not 👏 tell 👏 women 👏 what 👏 to 👏 do 👏 with 👏 their 👏 bodies. #SOTU,"Honolulu, HI"
2050,2154648273,17,0,,4994,ElsibeTemple,4066,183,"RT @LifeNewsHQ: During the #SOTU when President Trump issued a call for a ban on late-term abortions, here's the reaction from the radical…",Johannesburg South Africa
2051,1574432833,91,0,,854,dxmj__,822,4,"RT @tictoc: ICYMI: Without speaking a word, here's how Nancy Pelosi's response to Trump's State of the Union address took the spotlight  #S…","Hemet, CA"
2052,4231412427,16,0,,1641,mhznm,1343,2,"RT @AnaCathrynE: “Hey gals, lets all wear white to support the #MeToo movement but let’s not applaud cracking down on sex traffickers”. 

Y…",USA
2053,2571395195,132,0,,135,B_smith0445,85,1,"RT @coolcam101: I’m not saying Trump is Bigfoot but I’ve never seen Trump and Bigfoot in the same room together.

 #SOTU https://t.co/DWZ6d…","Billerica, MA"
2054,1023417738864279553,36,0,,2713,010_10_101,2770,4,"RT @NYforSanders: (1/3) Fake News Alert:

CNN intentionally edited Bernie's #SOTU rebuttal to exclude the 1st 20 seconds where he PRAISED @…",
2055,552181061,2641,0,,502,NicoleBellows,166,3,RT @newtgingrich: Every once in a while a speech is so effective and powerful it changes the trajectory of history. That was President @rea…,"Texas, USA"
